timestamp,tweet_text,all_hashtags
2019-10-31 18:01:49,The face of a girl who just finished prefilming for while she’s gone despite her anxiety https://t.co/hPPylsZs6a,[]
2019-10-31 14:59:56,@alexandrarosely I was pretty proud of that on ngl,[]
2019-10-31 14:57:56,The prompts I have for happy holigays are some of my best work I must say,[]
2019-10-31 14:02:08,Newwww videoooo!   🎃👻 Witchathon part 1 👻🎃  https://t.co/I75k5QcdUZ https://t.co/MmYOrPLVHE,[]
2019-10-31 07:06:57,Big mood lmfao https://t.co/SP0WY4dsfT,[]
2019-10-31 02:41:21,@BonnieRose_88 I was the same way. I was pissed when Rhys took her from the wedding but at the time I was dating ta… https://t.co/FxLQcWQn7K,[]
2019-10-31 02:06:37,@haleymtz1 I don’t think he’s all that bad tbh I think it’s the booktube hive mind that makes it easy to hate him lol,[]
2019-10-31 01:40:44,@thebook_pusher Sksksksks I like your idea better,[]
2019-10-31 00:58:28,Tired: telling myself my video flopped  Wired: telling myself that a year ago I couldn’t fathom getting 1k views at… https://t.co/8WSrUPs1KK,[]
2019-10-31 00:00:46,@ZacTriesToRead Lmfao,[]
2019-10-31 00:00:22,@hellokatryna Sksks it autocorrected and I went to fix it and then was like “nah it works”,[]
2019-10-30 23:57:01,Ppl in the replies saying mal as if tampon didn’t literally abuse feyre you hate to see it https://t.co/WdLeF4JwNx,[]
2019-10-30 20:04:42,@tjreadsthestars https://t.co/45k6CzM2qY,[]
2019-10-30 16:24:15,ReedPop? I haven’t heard that name in years https://t.co/NwUtYsQsbC,[]
2019-10-30 05:19:06,@rhiannonthropp YES,[]
2019-10-30 05:02:56,I just want to say that this book has big @rhiannonthropp energy,[]
2019-10-30 05:00:00,5 of 5 stars to Daughter of the Sun by Effie Calvin https://t.co/X5hFOoGCes,[]
2019-10-30 04:27:07,@BeeWitchedBooks Ugh taste,[]
2019-10-30 02:22:37,@kerribookbelle Well that explains a lot but also oh fuck,[]
2019-10-30 02:20:06,@kerribookbelle When’s this happening I need to be prepared 😭,[]
2019-10-30 00:27:12,@stringbeanbooks 😂,[]
2019-10-30 00:19:43,"RT @Zack_Smedley: If anyone wants an annotated copy of mah book, here’s one available for auction for a great cause! 😃 https://t.co/kAOvqHy…",[]
2019-10-30 00:10:13,@jaderiopelsmith SKSKSKKS,[]
2019-10-30 00:05:45,Imagine being someone named Greg and randomly clicking on a Danny Gonzalez video,[]
2019-10-29 23:08:53,@meltotheany Same face same energy I’m convinced it’s you,[]
2019-10-29 22:11:34,@BloodyJuneDays Yep!,[]
2019-10-29 22:10:18,@BloodyJuneDays Yep! There’s a f/f romance!,[]
2019-10-29 21:19:54,Is...is this not @meltotheany? https://t.co/BdXBYgoMZm,[]
2019-10-29 18:25:43,If I finish my witchathon tbr early maybe I can squeeze in a reread of criers war 👀,[]
2019-10-29 18:21:09,THORNES HAND ON CRESS’ HEAD IM CRYING https://t.co/kBUabw0NVm,[]
2019-10-29 05:40:34,@rhiannonthropp I should’ve faked a 1 star review just to make everyone shit themselves,[]
2019-10-29 05:37:28,5 of 5 stars to Gideon the Ninth by Tamsyn Muir https://t.co/oKwc69TmVS,[]
2019-10-29 05:29:46,@myoreads I think you formatted this wrong 🤔 they’re backwards,[]
2019-10-29 03:25:11,@myoreads I clear them out within hours after I realize that yes I was right I shouldn’t have tweeted that lmfao,[]
2019-10-29 03:22:42,@myoreads My drafts are my private account 😂,[]
2019-10-29 03:12:11,@chaptercviii https://t.co/SpJRfFuxR6,[]
2019-10-29 03:10:19,@chaptercviii I want her to use me as a punching bag,[]
2019-10-29 01:18:40,"Hello Shane Dawson’s personal trainer , I am free on friday night if you would like to hangout please respond and l… https://t.co/nk27IQU88G",[]
2019-10-29 00:58:52,@haleymtz1 Oh my god,[]
2019-10-29 00:29:42,I really made nearly 10% in tips tonight we crying ourselves to sleep tonight ig https://t.co/Q5Q4sSFd9E,[]
2019-10-28 22:43:33,@HangasJanina Hard pass lmao,[]
2019-10-28 21:31:44,@meltotheany @vellich0rs Ugh our minds 😩,[]
2019-10-28 20:42:01,@catmom_a Just thinking about trying to make that gives me anxiety 😂,[]
2019-10-28 20:33:14,They’re onto me 😭 https://t.co/kPBbm9aZS6,[]
2019-10-28 18:45:36,@ReadingProbably 😂,[]
2019-10-28 17:53:43,@Mackenzie_B_Rap Ooooo,[]
2019-10-28 17:40:40,@sheisuchalauren Oh lord 😂,[]
2019-10-28 15:53:01,@ReadNowSleepLtr Ooo that’s a good one!,[]
2019-10-28 15:32:03,I want to turn “I tried making ____” into a series on my channel so tell me some bookish things you’d like to see me try to make!,[]
2019-10-28 14:06:45,Hey friends! I worked really hard on this video and I’m really proud of it so you should go check it out! 💛💛… https://t.co/bneSVEe212,[]
2019-10-28 05:20:45,@vellich0rs This one is criminally underrated   https://t.co/tR6Fx1d2wA,[]
2019-10-28 04:06:51,No caption needed https://t.co/uMySaa1gNL,[]
2019-10-28 01:02:07,@livreadsalatte So two bags of popcorn? Got it,[]
2019-10-28 01:01:39,@rhiannonthropp If everyone says no just send them to me I’ll watch them,[]
2019-10-28 01:01:11,@mugsandbooks @theashleyfaith_ Being problematic is probably not the best way to go about being the center of attention,[]
2019-10-28 00:09:24,@Someonecurious3 😂,[]
2019-10-27 23:21:45,Gideon: “you can rub your face all over ye olde necro’s olde notebooks”   Me: https://t.co/sHa1hyixRF,[]
2019-10-27 23:19:44,I forgot how on par the humor in Gideon the ninth is with my sense of humor,[]
2019-10-27 19:43:06,@Sydney_Stories_ 😂 every Sunday there’s an lgbt hashtag started and everyone just post selfies and stuff,[]
2019-10-27 18:53:09,@pagesandpeaches Ty 💕💕,[]
2019-10-27 18:35:21,It’s Sunday so y’all know what that means #SpookyLGBTQ https://t.co/Ai35AIOMwm,['SpookyLGBTQ']
2019-10-27 17:24:05,@theashleyfaith_ Tbh he probably wanted to be the center of attention again,[]
2019-10-27 16:12:18,@justabookeater_ https://t.co/kMdLJnEwvM,[]
2019-10-27 16:03:33,@justabookeater_ https://t.co/89xTKsUyAw,[]
2019-10-27 16:02:40,@EffieCalvin Fitting for the book dedicated to him as well,[]
2019-10-27 16:00:40,@EffieCalvin Oh my god I love them 😭,[]
